game_id,round_id,role_id,llm_alignment,player_roles,public_history,prior_summary_gold,discussion_log,matrix_tactic_scale
G047,4,P1,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 4
 Leader: P2
 Team: P2, P3, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 4 Outcome: PASS",,"Discussion after Quest 4:

P5: ""Quest 4 passed with P2/P3/P4 on it, so the ‘P3 auto-fails every time’ story clearly isn’t a law of nature. The actual hard fact is the only person on both failed quests is P1, and people keep treating that like it’s irrelevant.""

P2: ""The pass doesn’t clear anyone by itself, but it is useful: with P2/P3/P4 producing a PASS, it makes it much more consistent that the two FAILs came from the only players not locked into that pass set—namely P5 from Quest 2 and P3 from Quest 3. If we accept the simplest model, then a clean solve path is to keep P5 off and build the next team out of the Quest 1 pass core plus me/P4.""

P3: ""Or we acknowledge that ‘simplest model’ is exactly how good gets railroaded—P2 is assuming only one sabotage each time and then declaring the conclusion. Also notice how convenient it is that the narrative always ends with ‘keep P5 off’ when P5 was the only one who voted no on the very first team that passed.""

P4: ""I’m trying to line it up without overreacting, but my brain just keeps going: Quest 1 pass had P1 and me, Quest 3 fail was literally P1 and P3, and now Quest 4 pass had P2/P3/me which at least tells me P2 and I can make a clean pass team. So like… if we do P1/P2/P4 next and it fails again, then I’ll feel awful, but it would finally answer whether P1 is getting framed or is actually the common denominator P5 keeps pushing.""","{
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""}
}"
G048,4,P1,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 4
 Leader: P1
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 4 Outcome: FAIL",,"Discussion after Quest 4:

P3: ""So now we’re pretending this fail ‘proves’ me when Quest 1 with me and P1 passed, and this team was basically the so-called trusted core plus me? If anything it shows the whole ‘Quest 2 trio is clean’ story was overconfident, because a fail can come from inside that bubble too.""

P4: ""Let’s stick to the record: Quest 2 was P1/P2/me and passed, and the only quests that failed are the ones that included P5 (Quest 3) and now included P3 (Quest 4). That means the simplest consistent explanation is P3 and P5 are the two evils, because the passes never required either of them."" 

P5: ""Everyone keeps ignoring that P3 has literally been on a passing quest already, which is more than you can say about some ‘perfect logic’ theories. Also, this Round 4 team was approved by all of us again—if it was that obvious P3 was bad, why did the table greenlight it?""

P2: ""We have two clean data points and two dirty ones: Quest 2 (P1/P2/P4) passed, but the moment we swap in P5 it fails, and the moment we swap in P3 it fails. If P1 is assumed good, then the two new variables tied to fails are P5 and P3, so I’m ready to exclude both and run the Quest 2 trio again.""","{
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""}
}"
G049,4,P1,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 4
 Leader: P2
 Team: P2, P3, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 4 Outcome: FAIL",,"Discussion after Quest 4:

P2: ""Alright, we’ve got another FAIL and I get how that looks since I was on it, but it’s not like only Evil can vote a team through—we all approved it again. The consistent thread is P4 being on this FAIL after people started treating Quest 1 like a hard-clear, and that’s exactly the kind of shield Evil would hide behind.""

P3: ""Let’s anchor on facts: the FAIL quests are Q2 team {P1,P2,P5} and Q4 team {P2,P3,P4}; the only overlap between both FAIL teams is P2. Q1 {P1,P4} passed and Q3 {P1,P3} passed, so P3 and P4 each have a clean run with P1 while P2 is now on both sabotages—my working model is P2 is Evil and the second Evil is more likely P5 given Q2.""

P5: ""That’s so convenient, P3—every time there’s new info you just ‘update’ to blame the person not in your pocket, and now you’re trying to lock it on P2 so you can drag P4 to the finish. If you’re actually Good, explain why you happily went on a team led by the guy you’re calling the only overlap, then act shocked it failed.""

P4: ""I’m not treating anything as a hard-clear, but probabilities matter: P2 being the sole intersection of both FAIL teams is a big signal, and it beats vibes about ‘shields.’ If we’re picking the safest path, I’d put P1 with one of {P3,P4} plus the least-connected of {P2,P5}, and right now P2 looks like the worst include by the numbers.""
  ","{
  ""P2"": {""row"":""Selective / Framing"",""col"":""Defensive"",""tactic"":""Half-truths"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Opportunistic"",""tactic"":""Reverse accusations"",""scale"":""Mach-IV"",""level"":""Low""}
}"
G050,4,P1,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 4
 Leader: P1
 Team: P1, P2, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 4 Outcome: PASS",,"Discussion after Quest 4:

P3: ""Alright, pass is good, but let’s not pretend it hard-clears a three-stack—evil can just ride along and pass when it’s convenient. What I’m looking at is that P2 was on the only other failed quest besides Q1, so if we’re ‘clearing’ people off passes, we should also be consistent about who’s been adjacent to fails.""

P2: ""Public record: Q1 (P1,P3) failed, Q2 (P2,P4,P5) failed, Q3 (P1,P5) passed, Q4 (P1,P2,P5) passed—so the common factor between the two PASS quests is P1 and P5, and P2 joins them on the second pass. The only players not on either passing quest are P3 and P4, and each is on a different failed quest, which is exactly the pattern you’d expect from two evils split across Q1 and Q2.""

P4: ""I think we’re basically all on the same page now that the safe core is P1/P2/P5 and the messy info is from those early rounds, so can we stop trying to ‘solve’ it like it’s a spreadsheet? If we just keep running what’s been working and don’t overcomplicate it, we’re fine.""

P5: ""The reason this team made sense is it’s literally the pair that already passed (P1/P5) plus the one player who wasn’t implicated by being absent from both passes, and it came back clean again. Given that, the simplest consistent story is P3 is the Q1 fail and P4 is the Q2 fail, so next pick should keep P3 and P4 off the quest entirely.""","{
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""}
}"
G071,4,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 4
 Leader: P3
 Team: P1, P3, P4
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 4 Outcome: FAIL",,"Discussion after Quest 4:

P5: ""Quest 4 failing doesn’t suddenly make the leader guilty; it makes the *team* guilty, and the only constant across multiple bad-looking moments is P1—on the Round 1 fail and now on this fail again."" 

P3: ""People are going to tunnel on ‘P3 was on two fails’, but that’s a framing trap—Round 3 was a two-person team picked by P2 and it failed, then Round 4 is a three-person team and it failed, which points way more to the shared piece being P1 than to me."" 

P1: ""Public record: fails are {P1,P5} in R1, {P2,P3} in R3, and {P1,P3,P4} in R4; the only pair that can explain all three fails without contradiction is {P3,P5}, because P3 can account for R3/R4 and P5 accounts for R1."" 

P4: ""I know I was on the last fail and that looks awful, but I’ve been consistent that P3 passing Round 2 was exactly how he buys room, and then he shows up on Round 3 fail and Round 4 fail back-to-back. My final call for the two evils is P3 and P5—P5 started us off with the Round 1 fail and never stopped trying to pivot it onto whoever was loudest about him.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""High""}
}"
G072,4,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 4
 Leader: P2
 Team: P2, P3, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 4 Outcome: FAIL",,"Discussion after Quest 4:

P4: ""We just failed with a team that didn’t include P1, so anyone still treating him like the single constant is ignoring the evidence. I’m locking in P2 and P5 as the two evils: both were on Quest 2’s fail, and now P2 led a team that failed again with me.""

P1: ""The only thing that matters to me is the vote record: P2 rejected Quest 1, then immediately got placed on Quest 2 which failed, and now a P2-led team fails again—two fails tied to the same person’s presence/leadership. My final call is P2 and P5 are evil; P5’s been a yes-vote every time while steering cover onto ‘keep P1 off.’""

P3: ""Here’s the simple timeline: Quest 1 was P1/P4 and failed, Quest 2 had P1 and failed again, and the one quest without P4 was Quest 3 with me and P1 and it passed. That makes my final two evils P1 and P4—today’s fail with P4 added to a P2/P3 core is exactly what you’d expect if P4 is the repeat saboteur alongside P1.""

P5: ""I’m not 100% because evil can choose when to fail, but the highest-probability pair is still P1/P4: they start together on the Round 1 fail, P1 shows up again on Round 2’s fail, and the only pass we saw was the one where P4 wasn’t present. My final answer is P1 and P4 as evil, and the P2/P5 blame feels like it’s riding on ‘vibes’ more than the quest structure.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""}
}"
G073,4,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 4
 Leader: P2
 Team: P2, P3, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 4 Outcome: FAIL",,"Discussion after Quest 4:

P3: ""Final reads: I’m locking evil as P1 and P2. P1 is the obvious through-line everyone’s staring at, and P2’s on Quest 2 and Quest 4—both failures—with the deciding leadership this round that put me and P4 together.""

P1: ""I’m saying it’s P2 and P5, and the record backs that more than the tunnel on me: Quest 2 failed on P1+P2+P5, and Quest 4 failed on P2+P3+P4—P2 is the overlap on two different failing teams. Meanwhile the only time we tried P1+P4 alone it passed, so I don’t buy the ‘P1 auto-evil’ story.""

P4: ""I’m calling evil as P1 and P3. P1 is on every quest and we have three fails; Quest 3 was literally P1+P3 and it failed, and now Quest 4 with P3 also failed—those are the two strongest repeats across the sabotage results.""

P5: ""I’m not as certain as P4, but my highest-probability pair is still P1 + P3. The only pass involved P4 with P1 early, but every time P3 shows up on a quest it’s a fail, and P1 being on all three fails is too much to handwave as ‘bad luck.’""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""}
}"
G074,4,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 4
 Leader: P5
 Team: P1, P3, P5
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 4 Outcome: FAIL",,"Discussion after Quest 4:

P5: ""Quest 4 failing with (P1,P3,P5) doesn’t magically indict everyone on it equally—what it does is confirm the obvious: the one constant across every single approved team is that P2 kept voting no while the rest of you rubber-stamped bad compositions."" 

P3: ""People are acting like the failed quests point to the loudest names, but that’s a framing trap: Quest 1 failed with (P2,P3) and then Quest 2 passed with me on it, so if I’m evil I’m either inconsistent or intentionally passing to buy credit."" 

P1: ""I’m going to be mechanical and commit: Quest 1 (P2,P3) failed implicating P3; Quest 3 (P4,P5) failed implicating P5; Quest 4 includes P3 and P5 together and fails again, and the only pass we ever got was the one where P5 wasn’t on the team—my final call is P3 and P5 are the two Evil."" 

P4: ""I know I look awful because I was on a pass and a fail and I picked P5 on that tiny team, but I’m not evil—I just got completely read; after Quest 3 and now Quest 4 failing with both of them present, my gut and my brain both land on P3 and P5 as the pair.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Noisy sincerity"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""}
}"
G075,4,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 4
 Leader: P5
 Team: P1, P4, P5
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 4 Outcome: FAIL",,"Discussion after Quest 4:

P5: ""This fail doesn’t suddenly ‘prove’ it was on my team; it proves our table kept forcing through teams without solving the earlier mess, and P2 kept being the only consistent no-vote on the suspicious approvals. My final call is P2 and P3 are the two evils—P2 was on the first fail and then hid behind rejection votes while others took heat.""

P3: ""Everyone’s going to point at me because my name shows up on Q1 and Q2, but Q2 also had P1 and P4 and it still failed, and Q4 failed with neither me nor P2 on the team vote-wise driving it. I’m locking in P2 and P4 as evil: P4 keeps ‘solving’ loudly while being on the Q2 fail and now the Q4 fail is built off the same trust chain.""

P4: ""Let’s be precise: Q1 (P2/P3) failed, Q2 (P1/P3/P4) failed, Q3 (P4/P5) passed, Q4 (P1/P4/P5) failed—P3 is the only player on both Q1 and Q2, and P5 is the only player whose presence flips Q3 pass to Q4 fail when you compare their shared member P4. My final read is P3 and P5 are evil; the alternative requires P4 to have sabotaged Q2 but then voluntarily passed Q3, which is a worse fit than the simple overlap + flip explanation.

P1: ""I’m with P4: the cleanest story is P3 is one evil because they’re on both early fails, and the other is P5 because Q3 passed with P4/P5 and then Q4 failed with P1/P4/P5—if P4 were evil they’d have no reason to let Q3 pass when they could’ve ended it sooner. My final accusation is P3 and P5 as the two evils, and I don’t buy the ‘P2 is evil because they voted no’ framing when P2 was the only one consistently pushing back on these teams.""","{
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}"
G076,4,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 4
 Leader: P1
 Team: P1, P2, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 4 Outcome: PASS",,"Discussion after Quest 4:

P3: ""Quest 4 passing with P5 on it is exactly why I kept saying don’t hard-clear off passes—evil can and will pass to win the long game. The only concrete red flag all game is still Quest 2 failing on P1/P3/P4, and my final read is the two evils are P1 and P4.""

P5: ""Yeah, I think most of us can agree the whole game revolved around P1 looking messy and P3 overexplaining every vote like he’s writing a case file. My final call is P1 and P3 are evil—Quest 2 tells you everything you need.""

P4: ""Facts only: the single FAIL is Quest 2 on (P1, P3, P4), and every other quest passed—even the ones that included P3 on Quest 1 and P5 on Quest 3/4. Since P3 led Quest 1 with himself on it and it passed, and then Quest 2 failed with P3 again, my final accusation is P3 plus P5: P3 as the consistent hinge around the one failure, and P5 as the partner who kept getting ‘cleared’ by convenient two-person passes.""

P1: ""I’m locking in P3 and P5 too, because the only fail involved P3 and then suddenly we get two straight passes with P5 where he’s loudly trying to make it sound like everyone agrees it’s me. I don’t have some perfect logic tree, I just don’t buy that I’d be the sabotage when both evils have had clean chances to hide on passes and steer blame onto me.","{
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}"
G077,4,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 4
 Leader: P4
 Team: P2, P4, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 4 Outcome: PASS",,"Discussion after Quest 4:

P5: ""Quest 4 passing with me and P4 on it should be the loudest signal: if I were evil, that was the clean spot to end it, and I didn’t. The only concrete fail we ever saw was Quest 3 on P1/P3, and P1’s been present on every single quest—if you’re naming two, I’m on P1 and P3.""

P3: ""People are acting like Quest 3 is some standalone confession, but look at who’s been stapled to every single successful narrative: P1. Also note P5 was the only one to vote no on Round 1 and then we all just let the same core run it back; my two evils are P1 and P5.""

P1: ""Public record: Quest 1 (P1/P2) PASS with only P5 voting no; Quest 2 (P1/P2/P3) PASS; Quest 3 (P1/P3) FAIL; Quest 4 (P2/P4/P5) PASS. The simplest fit is P3 as the only player who appears on both a PASS and the sole FAIL with the same partner (me), and P5’s Round 1 lone no reads like positioning—my evils are P3 and P5.""

P4: ""I picked P2/P4/P5 and it passed, so I don’t think that clears P5 forever, but it does make me trust P2 a lot since they’re on three passes. I’m still stuck on Quest 3 being P1/P3 and failing, so I’m calling P3 plus the other one as P5 because of that weird Round 1 no and all the pushing to exclude P1 instead of owning the fail logic.""

","{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""}
}"
G078,4,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 4
 Leader: P2
 Team: P2, P3, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 4 Outcome: PASS",,"Discussion after Quest 4:

P1: ""We’re acting like the only real data point is Quest 1, but three straight PASSes after that means whoever failed either stopped sabotaging or it was a one-off, and the loudest ‘case’ has just been convenience."" 

P3: ""I’m still not buying the tunnel on me when I was on two PASS quests; the only actual FAIL has P1 and P4 on it, so if you want to be consistent it’s those two."" 

P4: ""Hard facts: Quest 1 (P1,P4) is the only FAIL; Quest 2 (P2,P3,P5) PASS, Quest 3 (P1,P2) PASS, Quest 4 (P2,P3,P5) PASS—so P3 being on two clean repeats with P2 and P5 is the strongest clearance we have."" 

P5: ""Given that, the simplest explanation is the Quest 1 sabotage came from P1, and the second evil is the person who’s mostly tried to keep that from sticking—P3’s push to ‘be consistent’ while ignoring the identical PASS team twice feels like cover.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}"
G079,4,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 4
 Leader: P3
 Team: P3, P4, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 4 Outcome: PASS",,"Discussion after Quest 4:

P5: ""People are going to spike the ball and say this PASS ‘clears’ the whole P3/P4 side, but that’s exactly how evil wins late—by hiding behind clean-looking approvals and easy narratives. My final call is P3 and P1: P3’s been the loudest steering since the only FAIL he was on, and P1’s been tied to every messy argument.""

P1: ""Yeah, and I think most of us can agree the two names that keep coming up for a reason are P3 and P5—P3 from inside the only FAIL, and P5 for constantly trying to pre-write the story around votes and teams. I’m locking in P3+P5 as evil.""

P4: ""The hard facts: Quest 2 failed on P1/P2/P3, and the only time we explicitly tested ‘no P1’ (Quest 3 with P2+me) it passed; then Quest 4 passes even with P5 on it, which fits evil choosing not to sabotage at 2-1. My final is P1 and P5—P1 is the consistent link to the single fail, and P5’s posture has been to keep doubt cycling onto whoever’s accusing P1.""

P3: ""Logically, with two evils total, the simplest explanation that fits all outcomes is that Quest 2’s fail came from P1, because Quest 3 demonstrated the game works without P1 on the mission and nothing else changes. Quest 4 including P5 passing doesn’t absolve him—it’s optimal for evil not to fail when the scoreboard is already against them—so my final accusation is P1 and P5.""","{
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""}
}"
G080,4,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 4
 Leader: P4
 Team: P2, P4, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 4 Outcome: PASS",,"Discussion after Quest 4:

P1: ""Quest 4 passing with a clean {P2,P4,P5} doesn’t magically ‘solve’ Round 3; it just tells you P4/P5 can behave on a safe team. The only hard data point for evil is that Quest 3 failed and P5 was the loudest one steering us into isolating P1/P3 there, so my final call is P3 and P5.""

P3: ""I’m still not sold on auto-condemning the entire Quest 3 pair when only one FAIL is needed, and we’ve had two earlier PASSES where P1 and I were both on a team that didn’t blow up. My two are P4 and P5: they’ve been the ones pushing the narrative swings while hiding behind P2 as the ‘clean constant.’""

P5: ""Record it cleanly: the only FAIL in the whole game is exactly Quest 3 with team {P1,P3}, meaning at least one of them is evil, and Quest 4 passed with {P2,P4,P5} while excluding both of them. Pair that with P1’s repeated ‘I would’ve failed earlier’ self-defense and P3 immediately trying to pivot blame onto me after his own failed lead, and my final two are P1 and P3.""

P4: ""My logic is simple even if it’s not fancy: the only time we failed was when P1 and P3 went together, and when we left both off a quest it passed. So I’m naming P1 and P3 as the two evil players, and I think the attempts to drag P5 into it are just trying to make the cleanest explanation look complicated.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
