game_id,round_id,role_id,llm_alignment,player_roles,public_history,prior_summary_gold,discussion_log,matrix_tactic_scale
G056,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 1
 Leader: P5
 Team: P1, P5
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P5: ""Okay, that fail is confusing—since I was on the team and I know I didn’t play a Fail, it has to be P1. My bad for trusting that combo on round one.""

P1: ""No, I played a Pass—this is clearly P5 trying to pin it on me because they led a team that blew up. If anyone’s sketchy here, it’s the leader who picked the team that failed.""

P4: ""I get why P5 is pointing at P1, but it’s still only one data point and leaders can make honest mistakes. For next quest, can we agree to not run back either P1 or P5 together and see what happens with a cleaner pair?""

P3: ""Yeah, I think we’re all basically on the same page that repeating P1+P5 is a bad idea, and most of us already suspect P1 from that fail. Let’s move forward with a team centered on P4 and one of the two who voted No, and keep P1 off for a round.""","{
  ""P1"": {""row"":""Counterfactual"",""col"":""Adversarial"",""tactic"":""Hard lying"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Cooperative"",""tactic"":""Sincere false belief"",""scale"":""GRS"",""level"":""High""}
}"
G057,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P3
 Team: P1, P3
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P4: ""Quest 1 failed with P1 and P3 on it, so at least one of them is evil, but I'm not locking it in from one data point. I'd prefer the next team avoids that exact pair so we can get clearer info.""

P3: ""People are acting like it's automatically me, but notice P1 voted yes on my team and now it's a fail. If we're being logical, the simplest read is the other person on the quest had the incentive to throw it.""

P1: ""I don't like this being pinned on me just because I was picked; I voted yes because rejecting the first team is usually a mess. If anything, look at who was eager to push this team through and then act surprised it failed.""

P5: ""Honestly the vote matrix is like a fractal of deceit, and the fail could be a meta-signal that the leader is doing a reverse-safety play, or maybe the yes-voters are in a coalition spiral. Next team should be like, two people with clean aura metrics and one chaos buffer so the sabotage probability collapses.""","{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Strategic uncertainty"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Careless-to-truth"",""col"":""Adversarial"",""tactic"":""Obfuscatory nonsense"",""scale"":""Mach-IV"",""level"":""Moderate""}
}"
G058,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P1
 Team: P1, P3
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""Yeah that one’s on me as leader—team was P1 and P3 and it failed, and I voted it through so I look awful. All I can say is I didn’t fail it, so at least one of the fail cards came from P3.""

P4: ""I voted yes because I figured Round 1 two-person teams are a coin flip and I didn’t want to stall, but the fail makes P3 the obvious suspect from that pair. I don’t want to hard-clear P1, but I’d rather not run P3 again immediately.""

P3: ""Mechanically, early fails are low-signal because leader-choice entropy plus vote-distribution variance can create adversarial equilibria, so over-indexing on the quest pair is premature. If you model the voting graph, the Y/N pattern is the data point, and P2’s no vote is the outlier worth scrutinizing.""

P5: ""This is all messy because like, a fail could be strategy or anti-strategy and the yes votes were basically everyone so it’s not even yes=evil or no=good. Just stop tunnel-visioning on P3, because leaders fail quests too, and numbers don’t lie even when they do.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Defensive disclosure"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Opportunistic"",""tactic"":""Technobabble"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Defensive"",""tactic"":""Half-truths"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Careless-to-truth"",""col"":""Adversarial"",""tactic"":""Obfuscatory nonsense"",""scale"":""Mach-IV"",""level"":""Low""}
}"
G059,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P2
 Team: P2, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P4: ""Quest 1 failed and the only people on it were P2 and P3, so the fail has to come from one of them. I don't have much else yet, but I'm leaning that we shouldn't run that pair again immediately.""

P1: ""Yeah, with a 2-person team and a fail, it's clean info: at least one of P2/P3 is evil, and we can test that by swapping just one slot next quest. From P2's view as leader I get why they tried a simple team, but now we should isolate the variable.""

P3: ""I don't think it's fair to pin it on me just because I was on it—Round 1 fails happen all the time when evil wants to send a message, and that doesn't mean it's the obvious person. If anything, an evil P3 wouldn't risk failing immediately with everyone voting yes, so I'd look at who benefits from the easy blame.""

P5: ""The interesting part is everyone slammed yes on that team, so the vote record gives us basically nothing and focusing on it is a trap. I'd rather talk about next composition: keeping P3 off for a round seems prudent, and then we see whether P2 with someone else still produces a fail.""","{
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Rationalized error"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""High""}
}"
G060,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P5
 Team: P1, P5
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P5: ""Well, that sucked—Quest 1 failed with me and P1 on it, so we basically learn 'at least one of us is evil.' I'd rather not rerun either of us next team until we get more info.""

P1: ""Hold on, that's a huge leap—one fail doesn’t magically mean it was someone on the team, people misplay these votes all the time. The real issue is P2 voting no for no reason and trying to look clean now.""

P3: ""Uh, yeah, I don't know, I voted yes because it was early and P5 seemed fine, so this is kinda confusing. Maybe we just rotate people and stop overthinking it?""

P4: ""Everyone's acting like the fail is a binary proof, but the vote lattice and leadership vector matter more than the payload—P2's no creates asymmetric signaling while P3's yes is low-entropy compliance. Next team should optimize for divergence, not 'avoid the last two' as a simplistic heuristic.""","{
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Pragmatic silence"",""scale"":""GRS"",""level"":""Moderate""},
  ""P1"": {""row"":""Counterfactual"",""col"":""Adversarial"",""tactic"":""Gaslighting"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Defensive"",""tactic"":""Vague filler"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Careless-to-truth"",""col"":""Adversarial"",""tactic"":""Obfuscatory nonsense"",""scale"":""Mach-IV"",""level"":""High""}
}"
G061,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P1
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P5: ""Quest 1 passed with P1 and P2, so I’m kind of thinking P1 is probably good for now. Next team should keep at least one of them and add P3.""

P1: ""Yeah, and notice how everyone voted yes—if this ever goes wrong later, it’s going to be because someone like P3 pushed a bad team through. Don’t forget who was hesitant about trusting this start.""

P3: ""Quest 1 passing is good, but it doesn’t clear either P1 or P2 by itself. I’d prefer we don’t lock in a ‘core’ team yet; let’s rotate one slot next quest to get more info.""

P4: ""I don’t get why we’re already side-eyeing P1 when the mission literally passed; that feels like paranoia. The real risk is overreading one clean result and letting P5 steer us into a split team that tells us nothing.""","{
  ""P1"": {""row"":""Counterfactual"",""col"":""Opportunistic"",""tactic"":""Reverse accusations"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Pragmatic silence"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Cooperative"",""tactic"":""Sincere false belief"",""scale"":""GRS"",""level"":""Low""}
}"
G062,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P1
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P1: ""Quest 1 passed on the P1+P2 team, so at minimum neither of them chose to sabotage there. Everyone voting yes tells me we didn’t get any early resistance data, so we need to generate real info with the next proposal.""

P5: ""I actually think the cleanest read is that P3 was pushing for this exact team in pre-talk, like they knew it would pass, and that feels planned. Next team should be P1 with P4 plus one of us, because repeating P1/P2 just gives cover to whoever’s hiding.""

P3: ""I’m not reading much into a first-round pass, and I voted yes because P1 leading with a small team is standard and low-risk. I don’t want this to turn into ‘auto-clear’ logic where P1 and P2 become untouchable off one clean mission.""

P4: ""I’m not convinced this pass is that meaningful because I’m pretty sure evil can’t fail the first quest anyway, so it’s basically forced. That said, I still don’t love letting P2 be on teams back-to-back; let’s rotate and see who reacts weird when they’re included.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Defensive disclosure"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Rationalized error"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Opportunistic"",""tactic"":""Strategic fabrication"",""scale"":""Mach-IV"",""level"":""High""}
}"
G063,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P5
 Team: P1, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P5: ""Quest 1 passed with the team of me and P1, and everyone voted yes, so at least we didn’t hand evil an early fail. I’m not calling either of us confirmed, but it’s a clean data point to build from.""

P4: ""I’ll say it plainly: I helped keep Round 1 calm by voting yes and not forcing a weird split, and it paid off with a pass. Next team should still mix in someone new so we’re not just looping the same two.""

P1: ""I know I was on the quest and it passed, so I’m basically cleared for now, and that’s why my yes vote mattered. If anything goes wrong later, it’s more likely from people who haven’t been tested yet.""

P3: ""Pass is good, but it doesn’t really tell us much with only two people on it. I’d rather not over-trust the quest team; we should rotate in someone else next and see how votes look.""","{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Rationalized error"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Overstated contribution"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}"
G064,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P1
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P3: ""Quest passed with P1 and P2 on it, which means either they’re both good or an evil chose not to burn a fail this early; I’d still rather not treat anyone as cleared yet. For next team, I’d prefer rotating in someone not on Quest 1 so we get more information.""

P1: ""I put up P2 because it was Round 1 and we needed a clean start, and the PASS shows the team was fine. I don’t think we should overread it, but I’m happy to lead with a similar safe approach again.""

P5: ""Since everyone voted yes and it passed, I’m kind of thinking P1 is probably okay, because an evil leader could’ve forced a mess there. If we keep trusting the same core and just swap one person, we should be fine.""

P4: ""Funny how people are already trying to downplay that P1 led and picked themselves, then acts like that proves anything—if anything, that’s exactly what evil does to look clean. P3’s already setting up excuses about ‘not clearing’ anyone, so if we’re looking at who’s crafting cover, start there.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Defensive"",""tactic"":""Half-truths"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Opportunistic"",""tactic"":""Reverse accusations"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Self-deception"",""scale"":""GRS"",""level"":""Low""}
}"
G065,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P1
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P4: ""Quest 1 passed with P1 and P2, which is mildly reassuring, but it doesn't really clear anyone since evil can always choose to pass early. I'd still put something like 60/40 that at least one of them is good.""

P1: ""Everyone insta-yes'd and we passed, so honestly I don't get why people are already acting like this proves nothing—if it proved nothing you wouldn't all have voted it through. Next team should just keep momentum, maybe swap in whoever feels 'least noisy' because reads are basically random right now.""

P5: ""The clean takeaway is the leader picked a safe-looking duo and it worked; that suggests P1's judgment is probably fine, and we shouldn't punish that by excluding him next round. The real risk is overreacting and starting a witch-hunt when we literally have a pass on the board.""

P3: ""I feel like the pass basically means P1 and P2 are very likely good, because evil usually wants to get an early fail in. If we start doubting them already, we'll just spiral, so I'd rather focus suspicion on the people who weren't on the team.""","{
  ""P4"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""},
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Adversarial"",""tactic"":""Confusion tactics"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Self-deception"",""scale"":""GRS"",""level"":""Moderate""}
}"
G066,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 1
 Leader: P2
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P4: ""Quest 1 passed with P1 and P2 on it, so that doesn’t clear anything but it’s at least not a red flag yet. I’d rather not auto-repeat the exact pair though—let’s rotate one seat and see who stays consistent.""

P1: ""I’m basically confirmed Good from that pass, so it makes sense to keep me on the next team too. If we drop me now, it just gives Evil room to sneak in.""

P5: ""A pass with a two-person team means both could still be anything, so I’d call P1 and P2 maybe slightly more likely good but far from cleared. I’d prefer the next team includes one of {P4, P5} plus one of {P1, P2} to diversify the info.""

P3: ""Yeah, the mission passed, but that doesn’t prove P1 or P2 at all—Evil always passes early. Honestly I’m more worried about P4 pushing rotations immediately; feels like setup for later blame.""","{
  ""P1"": {""row"":""Counterfactual"",""col"":""Adversarial"",""tactic"":""Hard lying"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Noisy sincerity"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""}
}"
G067,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P2
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P3: ""Quest 1 passing with P1 and P2 tells us only that neither chose to fail, so we still shouldn't clear anyone from that alone. For Quest 2 I'd rather rotate one slot and keep testing pairs instead of locking a core.""

P1: ""The important thing is the team worked and we all voted yes, so clearly the group read was fine. If we start overthinking it and cutting people out immediately, that's how good teams get broken up.""

P5: ""Yeah, pass is good, but I don't want to jump to 'P1 is confirmed' or anything from one result. I'd be fine with a different mix next time, whatever the table thinks is safest.""

P4: ""Since it passed with P1 on it, I feel like P1 is basically safe for now and we should keep them on the next quest too. I'd rather suspect someone who wasn't even tested yet than the team that just succeeded.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Cooperative"",""tactic"":""Sincere false belief"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Defensive"",""tactic"":""Omission to save face"",""scale"":""Mach-IV"",""level"":""Low""}
}"
G068,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Evil""}","Round: 1
 Leader: P5
 Team: P1, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P1: ""Quest 1 passed on P1/P5, which nudges both of you slightly town but doesn’t clear anyone—evils can choose to pass early. I’d put maybe a 60/40 lean that at least one of you is Good, but I don’t want to overcommit off one clean result.""

P4: ""That pass basically proves P5 is Good, so can we stop pretending there’s doubt here? If anyone’s trying to muddy that, it feels like they’re rewriting what we all just saw.""

P5: ""Funny how after I lead a passing team, people still want to hedge and keep suspicion alive—classic setup for later blame. If you’re so ""cautious,"" P1, tell us who you’d actually exclude next instead of vague percentages.""

P3: ""Yeah okay, it passed, cool, so like maybe we just run something similar but not exactly the same? I don’t really know, I just don’t want this to turn into everyone accusing everyone over nothing.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Defensive"",""tactic"":""Vague filler"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Adversarial"",""tactic"":""Gaslighting"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Opportunistic"",""tactic"":""Reverse accusations"",""scale"":""Mach-IV"",""level"":""High""}
}"
G069,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P2
 Team: P1, P2
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P5: ""Nice, Quest 1 passed—good call on keeping it small; I was glad everyone agreed quickly and we didn’t overthink it. For next round I’d keep P2 involved since that pick worked and avoid shaking things up too much.""

P4: ""Since it passed with P1 and P2, I’m pretty sure that means P1 is basically cleared for now, so I’m less worried about repeating them. We should just add one more person and keep the core the same.""

P1: ""Worth noting: I almost voted no at first because two-person teams are where evils like to hide, but I switched because P2 as leader felt safe. The pass doesn’t really clear anyone though—evil can easily choose to pass early—so I’d rather test P5 next.""

P3: ""Yeah good job I guess—passes are good and all, but that doesn’t tell me much, and I don’t want people acting like it’s solved already. I’m fine with basically any team as long as we don’t keep doing the exact same thing every time.""","{
  ""P5"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Overstated contribution"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Cooperative"",""tactic"":""Honest mistake"",""scale"":""GRS"",""level"":""High""},
  ""P1"": {""row"":""Counterfactual"",""col"":""Opportunistic"",""tactic"":""Strategic fabrication"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Defensive"",""tactic"":""Face-saving blather"",""scale"":""GRS"",""level"":""Low""}
}"
G070,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Evil""}","Round: 1
 Leader: P3
 Team: P1, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 1 Outcome: PASS",,"Discussion after Quest 1:

P3: ""Quest 1 passed with P1 and me, so I’m treating that pair as a decent baseline for now. I know it doesn’t clear us, but I’d prefer we don’t overreact and just build cautiously.""

P5: ""I wouldn’t read much into that PASS—Round 1 teams almost always pass because evil has no incentive to show early. The real signal is that everyone voted yes, so the vote tells us basically nothing too.""

P1: ""Yeah I mean, it passed because I’m good, so let’s not start pointing at me later if something goes wrong. If anything, look at the people who were super eager to vote yes on anything.""

P4: ""From a game-theory standpoint that was a high-entropy confirmation event, so updating hard on P1/P3 is statistically noisy. Next team should maximize independent sampling—swap one slot, run a different two-person vector, and we’ll converge faster.""","{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Counterfactual"",""col"":""Cooperative"",""tactic"":""Sincere false belief"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Careless-to-truth"",""col"":""Opportunistic"",""tactic"":""Technobabble"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""}
}"
G071,1,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 1
 Leader: P5
 Team: P1, P5
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""Quest 1 failing with just P1 and P5 means the fail is almost certainly on that team, but I don't want to lock it as 100% yet. I'd like to see how P5 builds next and who pushes to repeat the pair.""

P5: ""Let's not ignore the vote pattern: four yes votes approved a perfectly reasonable first team, and only P2 said no. The failure doesn't automatically condemn the leader choice; the bigger red flag is someone pre-positioning against it before seeing anything.""

P4: ""I voted yes because I thought two-person teams usually go through clean, so I assumed it would pass. Since it failed, I think P1 is the likely culprit because P5 proposed it and wouldn't sabotage his own first call.""

P3: ""All we actually know is the team was P1 and P5 and it failed, so at least one of them is evil—no need to invent extra stories. For the next quest we should just avoid putting both of them together and test one at a time with a fresh good-looking third.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Strategic uncertainty"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Cooperative"",""tactic"":""Honest mistake"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""}
}"
G072,1,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 1
 Leader: P4
 Team: P1, P4
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 1 Outcome: FAIL",,"Discussion after Quest 1:

P1: ""Quest 1 failed with P4 and me on it—so yeah, one of us is evil, no need to dance around it. If you think it's me, fine, but then stop voting teams that include the same pair again.""

P5: ""Uh, I voted yes because two-person teams are simple and I didn't want to be the early chaos vote, but now it looks bad. I guess we should just not pick both P1 and P4 together again and see what happens.""

P4: ""Hold on, people are acting like the fail proves it's one of us, but that's not even necessarily true in round one—fails happen from bad luck and overthinking. Also P2 voting no while most of you voted yes is a bigger red flag to me than the team itself.""

P3: ""I don't know, a fail on a two-person team usually means at least one of them is evil, but I'm not ready to hard-lock it yet. Next team should probably include one of P1/P4 at most, and we can test with mixed pairs.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Weaponized candor"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Strategic uncertainty"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Adversarial"",""tactic"":""Gaslighting"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Careless-to-truth"",""col"":""Defensive"",""tactic"":""Face-saving blather"",""scale"":""GRS"",""level"":""Moderate""}
}"
