game_id,round_id,round_summary
G031,1,"Round 1 Summary:
Leader: P1 | Team: P1, P2 | Vote: Unanimous | Outcome: FAIL

P4 immediately blamed P2 for the failure, citing lack of incentive for P1 to sabotage early, but P3 countered that everyone approved the team too quickly and both members could have caused the fail. P5 questioned focusing solely on P2 when P1 chose the team, while P2 accused P4 of scapegoating and pointed out that all players enabled the mission by voting yes. The round ended with P2 under heaviest suspicion but P1 also drawing questions, while P3 and P5 resisted premature conclusions."
G032,1,"Round 1 Summary:
Leader: P2 | Team: P2, P4 | Vote: Approved (P1 voted no) | Outcome: FAIL

P2 argued that P4 must be responsible since they were both on the failed quest and P2 claimed innocence, while P5 questioned why P1 voted no yet allowed the mission to proceed and urged the group to avoid focusing solely on P4. P4 suggested the vote pattern mattered more than team composition and warned against being pinned for the failure, while P3 shifted attention to P1's contradictory vote behavior and proposed examining P1 and P5 instead. The group remained divided between suspecting P4 for the quest failure versus P1 for the inconsistent voting pattern, setting up a clear split in focus heading into the next round."
G033,1,"Round 1 Summary:
Leader: P5 | Team: P1, P5 | Vote: Unanimous | Outcome: FAIL

P5 suggested the failure could have come from either team member and shifted focus toward players who voted yes too easily, prompting P4 to accuse P5 of creating cover by framing unanimous voters as suspicious. P2 expressed mild regret for approving the team and advocated avoiding the P1/P5 pairing going forward, while P3 mistakenly believed only the leader could cause a fail and called P5 confirmed suspicious. The round established early tension between P4 and P5, with P2 and P3 both signaling reluctance to trust either P1 or P5 on future quests."
G034,1,"Round 1 Summary:
Leader: P5 | Team: P1, P5 | Vote: Unanimous approval | Outcome: PASS

P5 explained the team choice as straightforward, while P3 cautioned that the pass offers only mild positive signal since early passes can occur regardless of alignment. P4 argued forcefully that treating P1 or P5 as confirmed would be premature and insisted future teams should test new information rather than reward past leaders. P3's measured skepticism and P4's sharp challenge to the consensus set up tension around how much trust to place in the Round 1 team going forward."
G035,1,"Round 1 Summary:
Leader: P3 | Team: P1, P3 | Vote: Unanimous | Outcome: PASS

P2 cautioned against treating the pass as a full clearance of P1 and P3, while P4 questioned whether unanimous approval signaled coordinated blending by some players. P5 proposed keeping one of the quest members on the next team for continuity, and P3 advocated for rotating in one new person to maintain a steady baseline. The round established P1 and P3 as the initial reference points, though P2 and P4's reservations suggested they would resist treating the pair as fully trusted moving forward."
G036,1,"Round 1 Summary:
Leader: P3 | Team: P1, P3 | Vote: Unanimous | Outcome: PASS

P4 warned that the passed quest does not clear P1 or P3 because mission members often pass early quests to avoid suspicion, while P3 claimed the success proves both are trustworthy and attributed the small team size to a mistake. P5 acknowledged P3's perspective but echoed P4's caution, whereas P2 advocated strongly for locking in P1 and P3 for future missions rather than doubting them. The tension between P4's skepticism and P2's trust in the mission pair will likely shape team selection debates going forward."
G037,1,"Round 1 Summary:
Leader: P2 | Team: P1, P2 | Vote: Unanimous | Outcome: FAIL

P4 immediately pointed to P1 and P2 as sources of the failure and called for future teams to avoid the pair, while P2 defended the choice as a safe Round 1 default and urged others not to overreact. P3 challenged the certainty of blame and accused the group of prematurely locking suspicion onto P2, while P5 advocated for rotating in fresh players to gather new information. Tension mounted between P4's direct accusation and P3's pushback, setting up a divide over whether to exclude P1 and P2 or give them another chance."
G038,1,"Round 1 Summary:
Leader: P2 | Team: P1, P2 | Vote: Unanimous | Outcome: FAIL

P5 signaled caution about locking blame onto P2 and advocated for excluding at least one of the two mission members next round, while P2 argued the unanimous approval meant the team choice was reasonable and pushed back against premature conviction. P4 questioned whether the fail was even intentional and suggested the group might be overreacting, while P3 defended P2 and suggested P1 may have sabotaged to frame the leader. Tension now centers on whether P2 or P1 carries the blame, with P3 and P4 shielding P2 while P5 remains uncertain about next steps."
G039,1,"Round 1 Summary:
Leader: P4 | Team: P1, P4 | Vote: Unanimous | Outcome: FAIL

P5 estimated P4 as more likely responsible for the failure given his leader role, while P4 dismissed early-round overanalysis and suggested rotating to P2 and P3. P2 defended P4 and redirected blame toward P1, arguing the leader wouldn't sabotage so early, while P3 voiced general uncertainty about whether the voters or team carried responsibility. The disagreement between P5's suspicion of P4 and P2's defense of P4 set up a clear tension likely to shape team-building debates in the next round."
G040,1,"Round 1 Summary:
Leader: P3 | Team: P1, P3 | Vote: Unanimous | Outcome: PASS

P3 urged caution despite the pass, warning the team not to assume trust too quickly, while P2 echoed that sentiment but framed the success as uninformative and pushed to widen the pool. P5 defended the result as validating P3's judgment and cautioned against overthinking, but P4 grew suspicious of P2's attempt to downplay the pass and advocated building future teams around P1 and P3. Trust in P1 and P3 strengthened slightly, but tension emerged between P4 and P2 over how to interpret the quest outcome."
G041,1,"Round 1 Summary:
Leader: P3 | Team: P1, P3 | Vote: Unanimous | Outcome: PASS

P3 argued the clean pass should reduce suspicion and suggested either maintaining momentum or rotating in new players to gather information, while P5 cautioned against reading too much into an early pass and advocated incremental changes. P2 reinforced the idea that the group agreed on rotating one player, framing it as consensus, while P4 withheld full trust in P1 and P3 and pushed to include P4 or P5 next round for more data. The discussion left P3's next team composition open to debate, with P4 and P5 positioned to press for inclusion while P2 subtly aligned with P3's framing."
G042,1,"Round 1 Summary:
Leader: P4 | Team: P1, P4 | Vote: Unanimous | Outcome: PASS

P4 proposed adding one new person next round to gather information, while P5 cautioned that the unanimous approval was too hasty and urged stricter scrutiny of future teams. P3 volunteered for the next quest citing momentum and unity, while P2 remained noncommittal. The clean pass created tentative trust in P1 and P4, but P5's warning about potential early blending set a tone of skepticism that will likely influence how aggressively players question the next team composition."
G043,1,"Round 1 Summary:
Leader: P4 | Team: P1, P4 | Vote: Unanimous approval | Outcome: PASS

P3 suggested rotating one team slot to gather more information while avoiding overreaction to the successful quest. P5 argued to stack future teams with P4 and claimed heavy talkers would be suspicious if anything went wrong, while P2 preemptively defended voting yes as the normal choice and worried about future blame. P4 kept remarks vague and noncommittal. The round ended with mild tension between P5's suggestion to trust P4 heavily and P3's preference for cautious rotation, while P2's defensive posture may draw attention in subsequent discussions."
G044,1,"Round 1 Summary:
Leader: P5 | Team: P2, P5 | Vote: Unanimous approval | Outcome: FAIL

P5 immediately blamed P2 for the failure and urged future teams to exclude P2, while P2 argued against premature elimination and proposed testing a three-person team to isolate the source of the fail. P4 expressed initial skepticism of the original team but leaned toward suspecting P2 over P5, whereas P3 firmly defended P2 and accused P5 of sabotaging the quest. The blame lines hardened quickly—P5 versus P2 became the central tension, with P3 backing P2 and P4 uncertain but leaning away from P2."
G045,1,"Round 1 Summary:
Leader: P1 | Team: P1, P2 | Vote: Unanimous approval | Outcome: FAIL

P4 immediately cited the failed quest as proof that at least one of P1 or P2 must be responsible and argued to exclude P2 from future teams, while P2 dismissed the logic as oversimplified and warned against rushing to conclusions. P5 urged caution and suggested rotating the team to avoid repeating a suspicious pairing, and P3 supported benching P2 to test whether a new configuration would pass. The group consensus leaned toward isolating P2 in the next round, creating tension between P2 and the rest of the table."
G046,1,"Round 1 Summary:
Leader: P3 | Team: P2, P3 | Vote: Unanimous | Outcome: FAIL

P3 acknowledged the failed quest and gave probabilistic reasoning for suspecting P2 slightly more, while P4 suggested excluding both P2 and P3 from the next team to gather cleaner information. P2 forcefully denied responsibility and accused P3 of throwing the quest, while P5 downplayed the failure and urged the group to move on with minimal analysis. Tension now centers on P2 versus P3, with P4 positioned as a neutral voice advocating rotation and P5's dismissive tone likely to draw scrutiny if the conflict continues."
G047,1,"Round 1 Summary:
Leader: P4 | Team: P1, P4 | Vote: Approved (P5 voted no) | Outcome: PASS

P4 justified the simple two-person team and suggested rotating members next round, while P5 falsely claimed P3's yes-vote was suspicious and argued the pass proved nothing because evil might hide early. P2 confused the vote record aloud but advocated testing new players without rushing accusations, and P3 dismissed the scrutiny as overreaction to a successful first quest. The exchange left P5's aggressive challenge to P3 hanging in the air, likely to resurface if P3 joins future teams or if trust in the P1–P4 pair weakens."
G048,1,"Round 1 Summary:
Leader: P3 | Team: P1, P3 | Vote: Unanimous | Outcome: PASS

P3 emphasized the successful leadership choice and expressed willingness to lead again, while P4 noted P3 seemed safe given the pass but urged caution before adding new players. P2 warned that the pass did not definitively clear anyone since passing early can build credibility, and advocated for testing P4 next to triangulate trust. P5 challenged the weight of trust placed on P3, arguing that two-person quests are where deception hides easily, and suggested P3 should be paired with different players in future rounds rather than repeating the same team."
G049,1,"Round 1 Summary:
Leader: P4 | Team: P1, P4 | Vote: Unanimous | Outcome: PASS

P4 explained the small team size as a simple baseline and downplayed its clearing power, while P3 echoed caution and suggested widening the team incrementally to observe reactions. P5 used probabilistic language to argue for a controlled expansion, and P2 claimed the pass proved P1's reliability and pushed for a team including P2, P3, and P1. P3's call for careful observation and P2's strong assertion about P1 set up competingframings for team selection heading into the next round."
G050,1,"Round 1 Summary:
Leader: P3 | Team: P1, P3 | Vote: Unanimous | Outcome: FAIL

P2 immediately pointed to P3 as the likely source of the fail since P3 led and joined the team, while P3 deflected by urging a test of P4 or P5 with P1 to gain ""cleaner info."" P4 dismissed leader-blame as lazy and suggested an entirely new squad of P2, P4, P5, while P5 advocated rotating in fresh players rather than running the same pair again. The sharpest tension emerged between P2 and P3, with P2's direct accusation likely to shape next round's alliances and P3 needing to redirect scrutiny away from the failed pairing."
G051,1,"Round 1 Summary:
Leader: P2 | Team: P2, P3 | Vote: Unanimous | Outcome: FAIL

P3 immediately denied sabotaging the quest and urged the group to rotate in P1 or P5 instead of re-proposing the same pair, while P5 voiced suspicion toward P3 but stopped short of a firm accusation and called for a cleaner test. P1 attributed the failure to random chance and suggested pairing P2 with P5 next, but P4 cautioned against rushing to blame P3 and warned that narratives could be premature traps. Tension now centers on whether P3 caused the failure, with P5 and P4 staking out opposing frames that will likely shape the next leader's choice."
G052,1,"Round 1 Summary:
Leader: P3 | Team: P1, P3 | Vote: Approved but P2 voted no | Outcome: FAIL

P3 proposed a two-person team that failed, immediately casting doubt on P1 and prompting P3 to call for P1's exclusion while questioning P2's lone no-vote. P1 denied playing the fail card and defended the vote as standard early-game trust, while P4 agreed the small team yielded useful information and supported rotating P1 out. P5 challenged the focus on P1, suggesting P3 might have deliberately chosen a risky pair and pointing to P2's no-vote as suspiciously preemptive, creating tension between those ready to exclude P1 and those urging caution."
G053,1,"Round 1 Summary:
Leader: P4 | Team: P1, P4 | Vote: Approved (P2 voted no) | Outcome: FAIL

P1 argued to split the failed team and test each separately, while P4 deflected attention toward the approving voters and suggested pairing P2 with one mission member for information. P5 and P3 both called to exclude P1 and P4 entirely from the next team, with P3 justifying the initial approval vote as standard early-game caution and proposing a fresh trio instead. Tension now centers on whether to test P1 or P4 individually or bypass both completely, with P2's rejection vote retrospectively viewed as prescient by P5."
G054,1,"Round 1 Summary:
Leader: P5 | Team: P1, P5 | Vote: Approved (P2 voted no) | Outcome: FAIL

P1 acknowledged the team failed but justified voting yes to avoid early stonewalling, while P5 argued that being leader doesn't automatically mean sabotage and blamed the group for overreacting. P4 expressed 70/30 suspicion toward P5 over P1 based on team composition and voting patterns, advocating to test a team excluding both, while P3 suggested keeping P5 and only swapping one member to avoid wasting rounds. The round ended with P4 and P3 on opposite sides regarding how aggressively to rotate P5 out, while P1 remained under less scrutiny than P5."
G055,1,"Round 1 Summary:
Leader: P1 | Team: P1, P4 | Vote: Approved (P2 voted no) | Outcome: FAIL

P3 immediately blamed P4 for the failure, arguing that P1 would not sabotage their own pick, while P4 countered that being selected does not make P4 guilty and called for a better team mix next time. P1 acknowledged the failed quest pointed at P4, but P5 cautioned against prematurely locking onto P4, suggesting the group observe voting patterns and avoid repeating the same team. The round ended with P4 under heavy suspicion from P1 and P3, while P5 positioned as a voice urging broader consideration before rushing to judgment."
G056,1,"Round 1 Summary:
Leader: P5 | Team: P1, P5 | Vote: Approved (P2 voted no) | Outcome: FAIL

P5 immediately accused P1 of causing the failure, while P1 denied responsibility and redirected blame onto P5 for leading a failed team. P4 suggested avoiding both P1 and P5 together on the next quest to gather cleaner data, while P3 reinforced the emerging suspicion of P1 and proposed building the next team around P4 and a player who had voted no. The group appeared to reach consensus that P1 should be excluded from the upcoming round, creating tension between P1 and P5 that will likely shape future team proposals."
G057,1,"Round 1 Summary:
Leader: P3 | Team: P1, P3 | Vote: Approved (P2 voted no) | Outcome: FAIL

P3 pointed to P1's yes-vote as evidence that P1 might have sabotaged the quest, while P1 deflected blame back toward P3 for proposing the team in the first place. P4 remained cautious and suggested avoiding the P1-P3 pairing in the next round to gather clearer information, while P5 offered confusing meta-commentary about vote patterns and coalition theory. The failed quest left P1 and P3 mutually suspicious, with P4 positioned as a swing voice and P5's noisy analysis adding little clarity to future team decisions."
G058,1,"Round 1 Summary:
Leader: P1 | Team: P1, P3 | Vote: Approved (P2 voted no) | Outcome: FAIL

P1 suggested P3 likely sabotaged but hedged on certainty, while P3 immediately turned blame back onto P1 for leading the failed mission and argued P1 should be excluded next round. P5 echoed suspicion of P1 for leading the failure and proposed focusing on non-mission players going forward, while P4 offered non-committal commentary about being early in the game. The round established a sharp P1-vs-P3 blame conflict that will likely dominate team selection debates in Round 2."
G059,1,"Round 1 Summary:
Leader: P2 | Team: P2, P3 | Vote: Unanimous | Outcome: FAIL

P4 and P1 pointed to the two-person team as clean evidence that at least one of P2 or P3 caused the failure, with P1 suggesting isolating the variable by swapping one slot next round. P3 argued that failing so early would be risky and that blame was too obvious, hinting someone else might benefit from the easy accusation, while P5 dismissed vote analysis as useless and advocated removing P3 to test whether P2 with a new partner still fails. Tension centered on whether P3 or P2 deserved removal, with P3 under immediate scrutiny but pushing back against the straightforward blame."
G060,1,"Round 1 Summary:
Leader: P5 | Team: P1, P5 | Vote: Approved (P2 voted no) | Outcome: FAIL

P5 stated that since P5 passed, the fail must have come from P1, who responded by claiming a good role without pointing blame. P3 noted the confusion created by both players suspecting each other, while P4 emphasized approving the team in good faith and declared plans to lead future teams personally for safety. The mutual suspicion between P1 and P5 now frames the core tension, with P4 positioning to take control of team selection and P3 observing from a neutral stance."
G061,1,"Round 1 Summary:
Leader: P1 | Team: P1, P2 | Vote: Unanimous | Outcome: PASS

P5 suggested trusting P1 for now and rotating in P3 next round, while P1 preemptively warned that P3 might push bad teams later. P3 urged caution against locking in a core team too early and preferred rotating slots to gather more information, but P4 defended P1 and criticized P5 for steering toward a split team. Tension emerged between P3's call for rotation and P1/P4's push to maintain continuity, with P3's skepticism of the passing team likely to influence next round's team composition debates."
G062,1,"Round 1 Summary:
Leader: P1 | Team: P1, P2 | Vote: Unanimous approval | Outcome: PASS

P1 noted the lack of resistance data from the unanimous vote and called for more informative proposals going forward. P5 argued that P3's pre-talk support for the P1/P2 team felt suspiciously planned and pushed to rotate P4 onto the next mission, while P3 warned against auto-clearing P1 and P2 from a single pass, and P4 questioned the mission's meaningfulness since sabotage seemed unlikely on round one. The exchange left P3 facing mild scrutiny from P5, with P4 expressing hesitation about letting P2 continue on consecutive teams."
