game_id,round_id,round_summary
G034,4,"Round 4 Summary:
Leader: P3 | Team: P1, P3, P5 | Vote: Unanimous | Outcome: FAIL

P5 challenged P3's choice to include P5 instead of repeating the Quest 2 team, while P3 cited the Quest 2 pass and Quest 3 fail to argue that P4 and P5 are the likeliest suspects and proposed future missions stick to P1/P2/P3. P4 questioned why failures keep occurring under teams proposed by the trusted bloc and suggested the early pass shouldn't automatically clear anyone, while P2 defended their Quest 3 choice as a test and proposed that a P1/P2/P3 mission would definitively resolve suspicion. The round solidified P3 and P2's push to isolate P4 and P5 from future quests, while P4 and P5 contested the logic used to clear the Quest 2 participants."
G035,4,"Round 4 Summary:
Leader: P1 | Team: P1, P2, P3 | Vote: Unanimous | Outcome: FAIL

P2 argued that the same logic applied to Round 2 should now implicate P3, while P5 and P3 both cited the quest history to assert that P2 was the only player present on both failed missions and therefore the most consistent suspect, with P4 as the likely second culprit from Round 2. P4 countered by questioning whether Round 3's small two-person team truly cleared P5 and suggested P3 could have failed Round 4 to deflect blame onto the easier target, creating a sharp divide between P2/P4 defending themselves and P3/P5 pushing an evidence-based case against them."
G036,4,"Round 4 Summary:
Leader: P1 | Team: P1, P2, P3 | Vote: Approved (P4 voted no) | Outcome: PASS

P4 argued the pass did not clear the team and pointed to P2 and P3 as the most likely pair based on prior failed quests, while P2 countered that P4's rejection of a successful team looked suspicious and proposed locking in P1 with either P2 or P3. P5 remained skeptical that the pass proved innocence and wanted to test a team excluding both P2 and P3, but P3 fired back that P3 would have sabotaged if evil and highlighted P4's role in leading the first failed quest. The round left P4 isolated as the sole dissenter against a successful mission, with P2 and P3 deflecting scrutiny back onto P4 and P5 maintaining distrust of the team despite the pass."
G037,4,"Round 4 Summary:
Leader: P5 | Team: P3, P4, P5 | Vote: Approved (P1 voted no) | Outcome: FAIL

P2 immediately deflected blame toward P5's team selection, while P4 calculated that P3 was most likely responsible given the failure and suggested P2+P3 as the pair. P3 countered by pointing to P2's presence on Quest 1 and highlighting P1's pattern of voting against successful teams, while P5 apologized for reusing the Quest 2 pass pool and proposed dropping P3 in favor of P1 for the next mission. Tension now centers on P3 as the primary suspect, with P2 and P1 both facing residual doubt and P5's judgment questioned for trusting P3 twice."
G038,4,"Round 4 Summary:
Leader: P5 | Team: P1, P4, P5 | Vote: Approved (P3 voted no) | Outcome: PASS

P4 emphasized being on both successful quests and argued this proved trustworthiness, while P5 justified the team as a clean test of P1 and P4 together, concluding the two failures still pointed to P2 and P4 as most likely threats. P2 countered by highlighting P3's lone dissent and P1's presence on both failed quests, while P3 expressed moderate suspicion of P2 and P4 but recommended excluding both from the final quest to center the team on P1, P5, and P3. The round solidified P1's standing but left P2, P3, and P4 each under varying degrees of scrutiny heading into the decisive fifth quest."
G039,4,"Round 4 Summary:
Leader: P2 | Team: P2, P3, P5 | Vote: Approved (only P1 voted no) | Outcome: PASS

P5 and P3 emphasized that the same trio succeeded twice while both failures involved P1 paired with either P2 or P4, building confidence in the P2/P3/P5 coalition. P2 argued that the Quest 3 failure was due to P1's presence rather than P2's own involvement, while P4 reminded the group that only P1 or P4 could have sabotaged Quest 1 and only P1 or P2 could have sabotaged Quest 3. Trust in P3 and P5 solidified, while suspicion remained split between P1, P2, and P4, with P1 increasingly isolated after voting against the successful team."
G040,4,"Round 4 Summary:
Leader: P1 | Team: P1, P2, P3 | Vote: Unanimous | Outcome: FAIL

P2 immediately questioned why P3 was trusted despite being on the failed quest, arguing early passes cleared no one. P3 countered with cross-quest analysis showing the overlap between Quest 3 (P1/P5) and Quest 4 (P1/P2/P3) pointed to P5 and P2 as the saboteur pair, while P5 reminded everyone that P2 passed Quest 2 and that P1 was also on the failed Quest 3. P4 synthesized the evidence probabilistically, leaning toward P2 and P5 as the pair while acknowledging uncertainty, and proposed excluding both from the next team to test the theory."
G041,4,"Round 4 Summary:
Leader: P1 | Team: P1, P2, P3 | Vote: Approved (P4, P5 voted no) | Outcome: PASS

P5 argued the pass didn't clear P2 or P3 because earlier failures on quests 2 and 3 still pointed to them as the pair explaining both fails, while P2 countered that passing on a three-person team made no sense if P2 were culpable and accused P4 and P5 of forcing a tidy narrative. P3 echoed P2's defense by claiming P5 selectively weighted evidence and highlighted P4's sustained pressure on P2 as the real outlier behavior, while P4 acknowledged uncertainty but leaned toward P2 from quest 2 and P3 over P5 from quest 3, advocating for future teams built around P1, P4, and P5. The round deepened the P2-P3 alliance defending together against P4 and P5's suspicion, with P4 and P5 now somewhat divided on confidence levels and P1 remaining relatively uncontested."
G042,4,"Round 4 Summary:
Leader: P2 | Team: P2, P4, P5 | Vote: Unanimous | Outcome: FAIL

P5 argued that being on the passed Quest 2 should clear suspicion, while P4 cross-referenced the Quest 3 and Quest 4 failures to deduce that P3 and P5 were the most consistent saboteurs across both outcomes. P3 accused P4 of steering blame unfairly and questioned why P4 and P2's passing quests should count as proof while P5's did not, but P2 defended the team composition by noting that P4 and P2 both had clean records anchored by P1, making P5 the simplest explanation for the failure. Suspicion now centers heavily on P5, with P3 also remaining under scrutiny, while P4 and P2's credibility appears strengthened by their alignment on the logic."
G043,4,"Round 4 Summary:
Leader: P2 | Team: P2, P3, P4 | Vote: Unanimous | Outcome: FAIL

P2 expressed confusion over being on both failed quests, claiming to have followed the group's wishes to test P4, while P3 laid out the logical possibilities based on quest history, suggesting either P2 failed both or P4 and P5 each sabotaged one. P4 forcefully accused P2 of leading the disaster and called anyone defending P2 suspect, while P5 challenged P3's pairing of P5 and P4 as a distraction from P2's presence on both failures. The round solidified P2 as the central figure under scrutiny, with P3 offering analytical defense possibilities while P4 and P5 aggressively pushed blame onto P2 and questioned P3's motives."
G044,4,"Round 4 Summary:
Leader: P3 | Team: P1, P2, P3 | Vote: Unanimous | Outcome: PASS

P5 argued the pass was useful but insisted the two earlier fails still pointed to one player from Quest 1 and one from Quest 2, maintaining focus on P2 and the Quest 2 team. P2 countered by pointing to two consecutive passes and accused P5 of ignoring evidence in favor of early-round anchoring, while P3 framed P5 as the disruptive voice preventing consensus. P4 acknowledged both the set-logic and the possibility that passing was a cover move, expressing uncertainty about P3 and concern that P4 might appear suspicious if P3 were trustworthy, leaving tension unresolved between those favoring the passing team and those still focused on the failed quests."
G045,4,"Round 4 Summary:
Leader: P4 | Team: P2, P4, P5 | Vote: Unanimous | Outcome: PASS

P4 argued the pass meant either no evil on the team or strategic withholding at 2-2, and combined with Quest 3's failure pointed to P3 as the problem, while P2 reinforced that the pass cleared P2, P4, and P5 and urged excluding P3 from future teams. P5 supported avoiding P3 by proposing P1, P4, P5 for Quest 5, citing P3 as the only constant on the failed Quest 3, but P3 countered that P4 appeared on both fails and both passes, and accused the group of narrative steering to exclude P3. A consensus emerged around trusting P2, P4, and P5, isolating P3 as the likely saboteur despite P3's protests."
G046,4,"Round 4 Summary:
Leader: P1 | Team: P1, P4, P5 | Vote: Unanimous | Outcome: FAIL

P2 immediately questioned why P1's handpicked team failed and challenged the automatic suspicion of P5, while P3 presented a methodical analysis of all four rounds arguing the failure pattern pointed to P5 and P2 as the likely pair. P4 acknowledged the suspicion on P5 but suggested the failure timing could implicate P2 instead, and P5 countered that two passes outweighed one fail while accusing others of overreacting to the latest result. The debate has sharpened into competing theories—P3's logic-driven case versus P2 and P5's attempts to redirect blame—with P4 caught weighing both sides and trust in the Round 1 team now deeply fractured."
G047,4,"Round 4 Summary:
Leader: P2 | Team: P2, P3, P4 | Vote: Unanimous | Outcome: PASS

P5 argued that P1's presence on both failed quests was the only hard fact and dismissed prior suspicion of P3, while P2 used the pass to argue P5 and P3 were responsible for the earlier failures and proposed keeping P5 off future teams. P3 challenged P2's logic as oversimplified and pointed out that P5 was the sole dissenter on the first successful team, while P4 suggested testing P1/P2/P4 next to definitively resolve whether P1 was being framed or was truly the common link. The round solidified a divide between P5's case against P1 and P2's push to exclude P5, with P4 caught between wanting clarity and fearing another failure."
G048,4,"Round 4 Summary:
Leader: P1 | Team: P1, P2, P3 | Vote: Unanimous | Outcome: FAIL

P3 argued the failure contradicted accusations against P3 since P3 had been on a passing quest, and pointed out that the trusted core could also contain the saboteur. P4 and P2 countered by noting that both failures occurred on quests including either P5 or P3, while the Quest 2 trio of P1, P2, P4 had passed, and advocated for returning to that clean team. P5 questioned why the table had approved P3 if suspicion was so clear, while P4 and P2's logic solidified distrust toward both P3 and P5, likely pushing them to the margins in upcoming rounds."
G049,4,"Round 4 Summary:
Leader: P2 | Team: P2, P3, P4 | Vote: Unanimous | Outcome: FAIL

P2 deflected attention to P4's Quest 1 participation as a potential shield while downplaying P2's presence on both failed quests, but P3 countered by citing the hard overlap showing P2 as the only player on both failed teams and argued P5 was the likely second saboteur from Quest 2. P5 accused P3 of selectively updating suspicions to protect P4 and questioned why P3 would join a team led by someone P3 now calls the common factor, while P4 backed P3's statistical argument and suggested P2 was the riskiest inclusion going forward. The debate sharpened the divide between those reading P2 as the mathematical intersection versus those suspecting P3 and P4 of coordinated framing."
G050,4,"Round 4 Summary:
Leader: P1 | Team: P1, P2, P5 | Vote: Unanimous | Outcome: PASS

P3 challenged the idea that a passing quest fully clears the team, pointing to P2's presence on the failed Q2 to question consistency, but P2 countered by presenting the full quest record to show P1 and P5 were common to both passes while P3 and P4 appeared only on failed quests. P4 urged the group to stop overanalyzing and stick with the working core, while P5 reinforced that the simplest explanation pointed to P3 and P4 as the likely sources of the two failures. The round solidified trust in P1, P2, and P5, leaving P3 and P4 increasingly isolated and likely to face exclusion from future teams."
G071,4,"Round 4 Summary:
Leader: P3 | Team: P1, P3, P4 | Vote: Approved (P2 voted no) | Outcome: FAIL

P5 argued the quest failure implicated the team rather than the leader and pointed to P1's presence on both Round 1 and Round 4 fails as the common thread, while P3 claimed the shared element was P1 rather than P3 and framed suspicion of P3 as a trap. P1 countered by citing the public record across all three failed quests and concluded only P3 and P5 could account for all failures, and P4 reinforced this pairing by noting P3 appeared on both recent fails after passing Round 2 to gain trust. The round ended with P1 and P4 aligned against P3 and P5, setting up a polarized debate for the final round."
G072,4,"Round 4 Summary:
Leader: P2 | Team: P2, P3, P4 | Vote: Unanimous | Outcome: FAIL

P4 argued that P2 and P5 were both on the Round 2 failure and now another P2-led team failed, while P1 reinforced P2's vote rejection and presence across multiple failures to pin suspicion on P2 and P5. P3 countered by pointing to P1 and P4's shared presence on Round 1's failure and P4's absence from the only passing quest, with P5 similarly identifying P1 and P4 as the highest-probability pair despite acknowledging uncertainty about when sabotage occurs. The group polarized sharply between blaming P2/P5 versus P1/P4, with no consensus emerging and mutual accusations dominating the endgame discussion."
G073,4,"Round 4 Summary:
Leader: P2 | Team: P2, P3, P4 | Vote: Unanimous approval | Outcome: FAIL

P3 and P1 immediately pointed to P2's presence on both failed quests, with P1 insisting this proved P1 had been framed all along and naming P2 and P5 as the pair. P4 countered by tracing the overlaps across all three failures and concluded P1 and P3 must be responsible, while P5 acknowledged P2 looked suspicious but leaned toward P1 and P3 based on voting patterns. The round ended with P2 under heavy scrutiny from P1 and P3, but P4 and P5 forming a tentative consensus against P1 and P3 instead."
G074,4,"Round 4 Summary:
Leader: P5 | Team: P1, P3, P5 | Vote: Approved (P2 voted no) | Outcome: FAIL

P5 deflected blame onto P2 for consistently voting against approved teams, while P3 argued that appearing on both failed and passed quests made P3's pattern inconsistent with being saboteur. P1 systematically traced the quest history to conclude P3 and P5 were the pair responsible for all failures, citing that the only passing quest excluded P5, and P4 admitted to looking suspicious but corroborated P1's read after reviewing the evidence. The round crystallized P1 and P4's unified suspicion of P3 and P5, while P5 and P3 each worked to redirect blame elsewhere, setting up a clear factional divide heading into the final rounds."
G075,4,"Round 4 Summary:
Leader: P5 | Team: P1, P4, P5 | Vote: Approved (P2 voted no) | Outcome: FAIL

P5 blamed P2 and P3, arguing P2 was on the first fail and hid behind rejection votes, while P3 countered by pointing to P4's presence on both Q2 and Q4 failures and accused P4 and P2 as the pair. P4 and P1 both cited the quest history to argue P3 appeared on both early fails and P5's presence flipped Q3's success to Q4's failure, making P3 and P5 the likeliest pair, while dismissing P2's consistent opposition as evidence of resistance rather than deception. The final lines hardened into P4 and P1 aligned against P3 and P5, with P2's role remaining contested but generally defended by P1 and P4."
G076,4,"Round 4 Summary:
Leader: P1 | Team: P1, P2, P5 | Vote: Unanimous | Outcome: PASS

P3 argued that P5's presence on the passing quest proved passes don't confirm innocence and accused P1 and P4 based on Quest 2's failure, while P5 claimed broad agreement that P1 and P3 were the pair. P4 cited the full quest history to accuse P3 and P5, reasoning that P3 appeared on both the failed Quest 2 and the passed Quest 1, and P1 echoed this pairing, rejecting P5's framing that consensus pointed elsewhere. The room split into two competing theories—P1/P4 versus P3/P5—with each side anchoring blame on Quest 2 but drawing opposite conclusions about who exploited the subsequent passes."
G077,4,"Round 4 Summary:
Leader: P4 | Team: P2, P4, P5 | Vote: Unanimous | Outcome: PASS

P5 argued that passing Quest 4 proved innocence since an ending sabotage was available but unused, and pointed to P1's presence on every quest plus the Quest 3 failure to name P1 and P3 as the pair. P3 countered by emphasizing P1's constant involvement in successful narratives and P5's lone Round 1 rejection, naming P1 and P5 instead. P1 cited the full quest record to frame P3 as the only player on both a pass and the sole fail, pairing P3 with P5 based on the early positioning vote, while P4 trusted P2's three-pass record but remained suspicious of both P3 for the Quest 3 failure and P5 for the Round 1 vote. The debate now centers on whether P1's ubiquity is evidence of reliability or complicity, with P3 and P5 each deflecting blame onto combinations including the other."
G078,4,"Round 4 Summary:
Leader: P2 | Team: P2, P3, P5 | Vote: Unanimous | Outcome: PASS

P1 argued that P4's steady accusations looked like scapegoating and paired P4 with P5 as evil players, while P3 similarly pointed to P4's presence on the only failed quest and extended suspicion to P5 for backing that same line. P4 responded that Quest 1 still anchored suspicion on P1 and added P3 as the second suspect because P3 had contributed little beyond deflection across earlier rounds, while P5 also settled on P1 and P3 by combining P1's presence on the lone fail with P3's repeated evasiveness. The round ended with two clear rival suspect pairs, as P1 and P3 pushed P4/P5 while P4 and P5 converged on P1/P3."
G079,4,"Round 4 Summary:
Leader: P3 | Team: P3, P4, P5 | Vote: Unanimous | Outcome: PASS

P5 warned that the clean pass could create a false sense of security and accused P3 and P1 as the evil pair, while P1 countered by pointing to P3 and P5's presence on the failed Quest 2 and their narrative control attempts. P4 and P3 both cited the Quest 3 success without P1 as key evidence, with P4 arguing the Quest 4 pass with P5 fit evil strategy at 2-1 score and P3 emphasizing P1's consistent link to the only failure. Consensus solidified around P1 as highly suspect with P4 and P3 aligned against P1+P5, while P1 and P5 each deflected blame onto P3, leaving P3 caught between accusations from both suspected players."
G080,4,"Round 4 Summary:
Leader: P4 | Team: P2, P4, P5 | Vote: Unanimous | Outcome: PASS

P1 argued the pass did not clear P4 or P5 and accused P5 of steering Round 3 to isolate P1 and P3, while P3 questioned blaming the entire Quest 3 team and instead named P4 and P5 for narrative manipulation. P5 cited the Quest 3 failure with P1 and P3 versus the Quest 4 pass without them and pointed to P1's earlier self-defense and P3's immediate blame shift, with P4 echoing the same logic and identifying P1 and P3 as the pair. Consensus hardened around P1 and P3 as the probable pair, with P3's attempts to redirect suspicion toward P4 and P5 failing to gain traction and P1 isolated by the clean Quest 4 result."
G081,4,"Round 4 Summary:
Leader: P4 | Team: P3, P4, P5 | Vote: Approved but P2 voted no | Outcome: FAIL

P5 blamed P2 for voting against the team and then looking vindicated after the failure, while P4 cited the quest history to argue P5 was the only new variable on a failed team and had been excluded from the earlier successful Round 2 mission. P1 challenged P4's reasoning as oversimplified and suggested P2's lone rejection was a calculated move to appear trustworthy, while P3 acknowledged uncertainty but leaned toward P5 as the likely source of sabotage given the two prior successes shared by P2, P3, and P4. The consensus tilted heavily toward excluding P5 from future teams, with P1 casting some doubt on P2's motives but failing to shift the emerging alliance around P2, P3, and P4."
G082,4,"Round 4 Summary:
Leader: P4 | Team: P1, P3, P4 | Vote: Approved (P2 voted no) | Outcome: PASS

P4 argued the second pass with P1 and P3 proved P3's innocence and dismissed further objections as sideline noise, while P3 highlighted P2's repeated no-votes as suspicious. P5 reasoned the Quest 2 fail must trace to P4 or P2 since P5 knew their own role, pushing back against blame, and P1 remained cautious about treating the pass as full clearance for P4. The round sharpened tension around P2's voting pattern and left unresolved whether P3 or P4 should bear lingering suspicion from the Quest 2 failure."
G083,4,"Round 4 Summary:
Leader: P5 | Team: P1, P2, P5 | Vote: Unanimous | Outcome: PASS

P5 argued that P1's decision not to sabotage this quest combined with the Quest 3 failure pattern isolates P4 as the most likely saboteur, while P1 countered by pointing to P2's earlier vote resistance followed by sudden approval of the passing team as suspicious timing. P3 reinforced the Quest 3 logic and proposed future teams exclude P4 in favor of players who appeared on both passes, but P4 protested the inconsistency of being blamed despite voting with consensus and appearing on the Quest 2 pass just like P3. The debate crystallized into P5 and P3 pushing to narrow around P4 as the target, while P1 and P4 both resisted being isolated and redirected scrutiny toward P2's voting behavior."
G084,4,"Round 4 Summary:
Leader: P5 | Team: P1, P2, P5 | Vote: Unanimous | Outcome: FAIL

P3 challenged the trusted core strategy, suggesting the unanimous approval enabled the sabotage. P4 cited the quest history to identify P5 as the only player appearing on a failed quest but not on either successful one, while P5 countered that both P3 and P1+P2 had been on passing quests and accused P4 of ignoring proven pairs. P1 built a detailed case that P5 was the saboteur by process of elimination, implying P3 was covering for P5, which created a sharp divide between those trusting the P1+P2 anchor and those questioning whether the core itself had been compromised."
G085,4,"Round 4 Summary:
Leader: P2 | Team: P1, P2, P4 | Vote: Unanimous | Outcome: FAIL

P3 argued the failure pointed to P4 as the new addition since P1 and P2 had passed Quest 3 together, while P4 countered by highlighting P1's presence on both failed quests and dismissing the ""new add"" logic as inconsistent with how Quest 1 was treated. P5 leaned toward trusting P1 and P2 based on their Quest 3 success and viewed P4 as the likeliest saboteur, while P1 defended by noting participation in both passing quests and suggested the failures came from P3 in Quest 2 and P4 in Quest 4. The blame centered heavily on P4, with P3 and P1 emerging as secondary suspects depending on which overlap pattern players prioritized."
G086,4,"Round 4 Summary:
Leader: P1 | Team: P1, P2, P3 | Vote: Unanimous | Outcome: PASS

P1 cited the two passing quests (Q1 and Q4) to argue that P1, P2, P3 form a trustworthy core, attributing both failures to whichever of P4 or P5 was added to otherwise-clean teams. P4 challenged this framing by pointing out that Q2 was also P2's first mission and that P1 was selectively ignoring the Q3 evidence against P3, while P5 warned the group not to treat unanimous approval as proof of innocence given Q2's failure despite full support. P3 reinforced the logic of excluding P4 and P5 going forward, framing Q4 as a successful diagnostic test, which solidified the emerging P1-P2-P3 alliance and left P4 and P5 defending against mounting suspicion."
G087,4,"Round 4 Summary:
Leader: P1 | Team: P1, P2, P5 | Vote: Unanimous | Outcome: FAIL

P5 immediately blamed P1 for the failure, pointing to P1's presence on both failed quests, while P4 presented voting and quest records showing P1 as the only overlap between both failures. P1 acknowledged the damaging overlap but explained bringing P5 to test earlier suspicions, while P3 argued the focus on overlap ignored P2's Round 1 rejection vote and defended P5's earlier clean quests. Suspicion consolidated heavily around P1 due to the repeat failure pattern, though tension emerged between those treating the overlap as conclusive versus those like P3 suggesting the group was forcing a convenient narrative."
G088,4,"Round 4 Summary:
Leader: P5 | Team: P1, P4, P5 | Vote: Approved (P2 voted no) | Outcome: PASS

P4 cited the overlap between Quest 3 and Quest 4 passes to argue that P1 appeared trustworthy, while P3 challenged the group's treatment of P2 and questioned why P1 was being cleared despite appearing on an earlier fail. P1 claimed the table had reached consensus that P3 was the source of Quest 2's failure, and P5 explained the team composition was designed to avoid pairing P1 with P3 while testing trust around the unresolved Quest 2 fail. The round solidified tension between P3 and the rest of the group, with P1 and P4 now treated as increasingly reliable by most players."
G089,4,"Round 4 Summary:
Leader: P4 | Team: P1, P2, P4 | Vote: Unanimous | Outcome: PASS

P4 argued the quest passing proved earlier suspicions wrong and pointed to voting patterns as more revealing than team lists, while P1 countered by citing P5's presence on both a pass and fail quest and pushed for P2-centered teams excluding P5. P5 accused P1 of cherry-picking evidence and using P2 as a shield, noting P1 and P4 could cooperate when convenient, while P3 proposed one evil likely exists in each failed pair and identified P5 as the overlap candidate to exclude next. The round sharpened tension between P1 and P5 over evidence interpretation, with P3 signaling alignment toward P1's exclusion logic while P4 sought to redirect focus away from team composition."
